"id","ratedate","ratecontent","color","size","platform","color_info","size_num","size_letter"
10720,"2018-11-05 06:21:03","好评！质量还行，质地就是感觉洗的时候要费心一点，要不然容易出问题。淘宝上都不知道花了多少钱了，以前基本上都没有认真评论过。后来才知道,淘宝评论积分可以涨淘宝值的，这才知道了评论的重要性。所以以后不管买什么东西，我都把这段文字复制黏贴。评论80字以上就有50积分。当你们看到这个评论的时候,证明我是觉得这个产品的品质,质量是值得推荐的。网.上购物现在真的很方便，希望多多做活动，多多优惠，给我们买家大大的实惠。",灰玫红 &lt,"",天猫,红色,,
10721,"2018-10-30 17:38:19",颜色超级漂亮 特别 然后小胸必备超舒适 又特别 肩带是很丝滑的那种质地 加上内衣本身的蕾丝 相呼应 很高级 这种专属的法式浪漫 少女心的内在精致感up up up.还有希望店家的内衣价格普遍对于少女偏高，可以优惠活动等会更佳的 比心各位少女们. good,薄雾粉【单件文胸】,M,天猫,粉色,,M
10722,"2018-11-05 14:14:44",这款颜色显白质量很好,灰玫红 &lt,"",天猫,红色,,
10723,"2018-11-06 22:10:28",特别好！很舒服还不漏点,米白色【单件文胸】,M,天猫,白色,,M
10724,"2018-11-10 11:12:57",第一次买这种法式内衣，真的非常喜欢了！很喜欢这种好看又显平胸的内衣！穿上也很舒服，没有束缚感，总之非常非常非常喜欢！,灰玫红 &lt,"",天猫,红色,,
10725,"2018-07-31 20:38:46",此用户没有填写评论!,灰玫红 【文胸+内裤】,M,天猫,红色,,M
10726,"2018-10-30 11:11:24",超棒的体验，第一次体验法式，卖家还送了胸垫，但是我拆了胸垫，完全不会凸点，我是易凸点体质，无压力呀，而且弹性超棒，无色差。,灰玫红 &lt,"",天猫,红色,,
10727,"2018-10-24 16:41:47",这是一个仙女的好评模板。因为本仙女很赖不想每个产品都写好评，所以特意模仿网友写下这个模板。但是这个产品无论外形还是质量都是本仙女喜欢的。如果不喜欢，本仙女会很生气，你就会看到本仙女喋喋不休的抱怨，但是喜欢的话你就会看到本仙女像现在这样亳不吝啬地表扬，就是宝贝很好很赞很值得购买。这里写下这么多给各位参考，来自一位懒情但会挑好货的仙女，一个不爱写评论但想换积份的小可爱 嘻嘻～,灰玫红 &lt,"",天猫,红色,,
10728,"2018-11-02 12:59:13",颜色显皮肤白，手感巨软，有一些弹力，照片拍红了,灰玫红 &lt,"",天猫,红色,,
10729,"2018-10-25 21:06:09",挺舒适的 小胸穿着像没穿一样，无钢圈，就比较适合性冷淡风，如果要追求胸型或者聚拢的 这款就可能&hellip;&hellip;除非胸大挤挤会有的，表示会回购 毕竟颜值好看！就想给个建议！能不能再做小一点！！！人瘦胸小有点空,灰玫红 &lt,"",天猫,红色,,
10730,"2018-11-07 18:44:33",很舒适 没什么弹力 但是很软,薄雾粉【文胸+内裤】,L,天猫,粉色,,L
10731,"2018-11-03 14:36:01",蕾丝质量很好！对小胸友好！已经加入双十一回购清单了！！！,灰玫红 &lt,"",天猫,红色,,
10732,"2018-11-07 15:51:02",买了好几套，款式真的很不错，细肩带又很百搭。听说好评必须85字？不然没有积分？那么问题来了，怎么样才可以达到85字呢？这个问题在我的脑海里久久不去。马云爸爸怎么可以这样欺负我？不给我买冰阔洛也就算了，还让我一个二年级的小学生评论一定要写85字，哼！好过分啊，一定要记在小本本上！￣へ￣ ?,灰玫红 &lt,"",天猫,红色,,
10733,"2018-11-06 22:49:24",内衣穿着真的很不错，穿起来比较舒适，跟没穿的感觉差不多，一直想要这种感觉，终于找到了,灰玫红 &lt,"",天猫,红色,,
10734,"2018-11-10 19:03:08",眼色漂亮 摸着还是很软的,灰玫红 &lt,"",天猫,红色,,
10735,"2018-11-05 16:44:20",好看的～ 舒服是舒服的，可惜不聚拢 还可以接受啦，这种款就是酱紫de,灰玫红 &lt,"",天猫,红色,,
10736,"2018-10-28 12:47:04",买两套，只发一套和一件内衣没有内裤,紫厚有钢圈+粉肤厚有钢圈,"80A",天猫,紫色,"80",A
10737,"2018-10-07 13:16:02",试穿了一下，挺适合小胸的妹子，花纹图案也好看,紫厚有钢圈+粉肤厚有钢圈,"75A",天猫,紫色,"75",A
10738,"2018-10-22 13:19:19",挺好，满意,紫厚有钢圈+粉肤厚有钢圈,"80B",天猫,紫色,"80",B
10739,"2018-09-25 15:49:19",宝贝收到，质量很好，柔软，舒适，一如既往的支持购买！,紫中有钢圈,"90C",天猫,紫色,"90",C
10740,"2018-10-08 09:33:15",宝贝收到了，物美价廉，穿着很舒适，型也很正，值得抢购,紫中有钢圈+粉肤中有钢圈,"80B",天猫,紫色,"80",B
10741,"2018-10-27 17:26:43",穿的刚好，挺合身的，第一次买的这么合身，就是是不是牌子搞错了，我要的是天使丽人的，咋变牌子了，不过没光系，穿的还行就不换了,紫中有钢圈,"90C",天猫,紫色,"90",C
10742,"2018-10-03 16:22:45",很漂亮，聚拢效果不错，满意异味，好评,紫厚有钢圈+粉肤厚有钢圈,"80B",天猫,紫色,"80",B
10743,"2018-10-07 15:05:37",不错，卖家还送了小礼物，很贴心哦，试穿了一下挺舒服的，以后还会来回购哦,紫花透气无钢圈+紫花透气无钢圈,"85B",天猫,紫色,"85",B
10744,"2018-09-28 13:52:44",收到了 还没穿 和图片一样 喜欢,粉厚有钢圈,"85B",天猫,粉色,"85",B
10745,"2018-10-11 13:23:03",嗯穿上一点也不扎人 客服很耐心,粉肤厚有钢圈+粉肤厚有钢圈,"85A",天猫,肤色,"85",A
10746,"2018-09-29 21:02:23",宝贝收到了，很漂亮，也很合身，非常满意的一次购物,紫花透气无钢圈+紫花透气无钢圈,"75C",天猫,紫色,"75",C
10747,"2018-10-06 11:26:39",第二次购买了，宝贝棒棒哒，非常喜欢，以后还会继续购买，好评,粉厚有钢圈,"80B",天猫,粉色,"80",B
10748,"2018-09-26 13:30:58",好看，穿着很有型，很满意,紫厚有钢圈+粉肤中有钢圈,"80B",天猫,紫色,"80",B
10749,"2018-09-27 19:27:19",内衣很好，发货也很快，试穿了下，效果也不错。,紫厚有钢圈,"80B",天猫,紫色,"80",B
10750,"2018-10-05 14:24:03",比我想象中要好些， 刺绣也不扎人， 希望清水之后不会变型！！,紫中有钢圈,"80C",天猫,紫色,"80",C
10751,"2018-10-04 10:38:09",很漂亮，聚胸效果不错哦，全五分,无钢圈紫透气,"85B",天猫,紫色,"85",B
10752,"2018-10-07 09:10:10",很漂亮，特别喜欢，物超所值，还会继续支持此店,粉肤透气无钢圈+紫花透气无钢圈,"80B",天猫,紫色,"80",B
10753,"2018-10-25 15:47:41",收到洗了，样子可以，穿着不舒服。,粉肤透气无钢圈+紫花透气无钢圈,"75B",天猫,紫色,"75",B
10754,"2018-10-02 18:11:39",东西收到了，很漂亮，还送了小礼物，老板服务也很好，下次还会广顾。,紫中有钢圈+紫花透气无钢圈,"85B",天猫,紫色,"85",B
10755,"2018-09-28 17:23:29","拿回来赶紧试了一下，真心不错。比我以往买2,3百的型还漂亮，这款适合收副乳。尺码大，小合适。5星！",无钢圈紫透气,"75B",天猫,紫色,"75",B
10756,"2018-10-22 15:03:20",比想象中好多了,紫厚有钢圈,"85B",天猫,紫色,"85",B
10757,"2018-09-24 17:24:41",第二次买了，这次买了两件，卖家还送了内裤，内衣质量一如既往的好，。,粉肤透气无钢圈+紫花透气无钢圈,"85B",天猫,紫色,"85",B
10758,"2018-10-05 14:51:01",宝贝收到了！很漂亮很满意！大小合适！效果很好赵聚拢！,紫厚有钢圈,"85C",天猫,紫色,"85",C
10759,"2018-10-22 13:45:07",还可以，老顾客，好评,紫厚有钢圈,"70B",天猫,紫色,"70",B
10760,"2018-10-09 09:30:50",宝贝很好，收到试了一下，不错，有聚拢效果，非常喜欢。很满意的一次购物，穿的好的，以后会一直在这家购买。,粉肤透气无钢圈+紫花透气无钢圈,"75B",天猫,紫色,"75",B
10761,"2018-09-24 19:56:49",第二次购买了，上次买的已经快2年了，没有变形，而且穿着也很舒服，很好,紫厚有钢圈+粉肤中有钢圈,"85B",天猫,紫色,"85",B
10762,"2018-10-21 20:00:20",很好，试过了，比较收副乳，好评呀,紫中有钢圈,"85C",天猫,紫色,"85",C
10763,"2018-09-28 21:32:40",内衣很漂亮的，上面蕾丝很好看，质量也不错的，穿的好会再来,粉肤透气无钢圈+紫花透气无钢圈,"80B",天猫,紫色,"80",B
10764,"2018-10-09 13:43:40",内衣很好看和图片一样，试穿了一下很舒服这个价位值得购买,无钢圈紫透气,"75B",天猫,紫色,"75",B
10765,"2018-10-01 19:42:53",宝贝收到了，质量非常好，穿起来漂亮又舒服，第三次购买了。,粉厚有钢圈,"85B",天猫,粉色,"85",B
10766,"2018-10-20 23:35:05",质量很好，满意！,紫厚有钢圈+粉肤厚有钢圈,"75B",天猫,紫色,"75",B
10767,"2018-10-22 08:35:19",很好很漂亮，质量好！,紫厚有钢圈+粉肤厚有钢圈,"80A",天猫,紫色,"80",A
10768,"2018-09-25 16:00:17",买了两个，一粉一紫，试穿了一下，非常满意，非常聚拢，胸小美眉选择，喜欢的可以入手两套噢,紫厚有钢圈+粉肤厚有钢圈,"80B",天猫,紫色,"80",B
10769,"2018-10-06 15:30:04",此用户没有填写评论!,无钢圈粉透气,"75A",天猫,粉色,"75",A
10770,"2018-10-05 10:38:09",衣服大小合适，质量很好，第二次购买了，喜欢的你下手吧！,粉厚有钢圈,"85C",天猫,粉色,"85",C
10771,"2018-10-08 10:57:46",非常不错！客服推荐的尺码正好！穿起来很舒服！款式也挺漂亮！必须好评！,紫厚有钢圈+粉肤中有钢圈,"75C",天猫,紫色,"75",C
10772,"2018-10-08 17:55:34",不错，料子摸着很舒服，还送了短裤与搭扣。有需要再来。,紫中有钢圈+粉肤中有钢圈,"85C",天猫,紫色,"85",C
10773,"2018-10-09 22:58:35",尺码拍的正好&hellip;真的很不错上身效果大家自己看哦,无钢圈紫透气,"80C",天猫,紫色,"80",C
10774,"2018-09-29 12:17:23",质量太好了，穿上很漂亮，还很舒服，以后还会光顾的,紫中有钢圈+粉肤中有钢圈,"70C",天猫,紫色,"70",C
10775,"2018-10-22 09:49:59",一直再她家买了两次，好穿，这次是帮同事买的，会一直关注你家,紫厚有钢圈,"70A",天猫,紫色,"70",A
10776,"2018-10-21 12:28:11",感觉穿上特别舒服，两件挺划算的，物流也快！,紫中有钢圈+粉肤厚有钢圈,"75A",天猫,紫色,"75",A
10777,"2018-10-21 07:36:13",穿了很舒服，面料做工都很好，满意,紫中有钢圈+粉肤中有钢圈,"90C",天猫,紫色,"90",C
10778,"2018-10-31 19:15:58",一般，没有描述的那么好,紫中有钢圈,"80C",天猫,紫色,"80",C
10779,"2018-10-04 21:52:37",内衣质量很好，穿上很舒服，不勒人，还送了小内裤，物美价廉值得购买,紫中有钢圈+粉肤透气无钢圈,"80A",天猫,紫色,"80",A
10780,"2018-10-15 17:46:36",感觉挺好，颜色很正,无钢圈紫透气,"80B",天猫,紫色,"80",B
10781,"2018-10-28 14:40:46",内衣很硬，会下漏，掉色，罩杯是平的，,粉肤透气无钢圈+紫花透气无钢圈,"80A",天猫,紫色,"80",A
10782,"2018-09-25 10:08:53",试了一下内衣挺好穿的，聚拢效果很明显～～只买了一件，早知道两件一起买还要便宜不少,粉中有钢圈,"90B",天猫,粉色,"90",B
10783,"2018-10-17 08:09:32",喜欢好看,紫厚有钢圈+粉肤厚有钢圈,"75B",天猫,紫色,"75",B
10784,"2018-10-17 19:31:37",花色很漂亮，舒适，质量好！,紫厚有钢圈+粉肤厚有钢圈,"80A",天猫,紫色,"80",A
10785,"2018-10-18 22:42:49",质量很好，穿着舒服,粉肤透气无钢圈+紫花透气无钢圈,"75B",天猫,紫色,"75",B
10786,"2018-09-29 11:38:09",宝贝特别好，质量没得说，第一次在他家没东西，以后还会回购，卖家还送了条内裤，棒棒哒。,紫中有钢圈+粉肤中有钢圈,"80A",天猫,紫色,"80",A
10787,"2018-10-20 14:16:36",不错，质量做工都很好,无钢圈紫透气,"85B",天猫,紫色,"85",B
10788,"2018-10-07 13:47:53",回头客了，穿起来不勒，很舒适，聚拢还可以，主要是舒服！！面料很喜欢，感温面料肥肠神奇,紫中有钢圈+粉肤中有钢圈,"90B",天猫,紫色,"90",B
10789,"2018-10-18 20:26:17",尺码刚好！,粉肤透气无钢圈+紫花透气无钢圈,"85B",天猫,紫色,"85",B
10790,"2018-10-19 06:44:38",宝贝很不错,紫厚有钢圈+粉肤厚有钢圈,"80B",天猫,紫色,"80",B
10791,"2018-10-23 17:27:50",第二次买了，不错哒！,紫厚有钢圈,"80B",天猫,紫色,"80",B
10792,"2018-10-21 21:09:08",穿上很舒服，物流也快，蛮好看的！,紫花透气无钢圈+粉肤厚有钢圈,"75B",天猫,紫色,"75",B
10793,"2018-10-27 10:31:12",！胸外扩太严重了！穿上聚拢了一点,紫中有钢圈,"85C",天猫,紫色,"85",C
10794,"2018-10-19 00:03:14",可以 就是自己拍大了 质量很好 推荐购买 收到货打开香香的 没有异味,紫厚有钢圈+粉肤厚有钢圈,"75A",天猫,紫色,"75",A
10795,"2018-10-23 19:33:18",很好看，回到以前的款式了，但是侧收不错，质量也可以,紫厚有钢圈,"75C",天猫,紫色,"75",C
10796,"2018-10-12 18:48:25",宝贝收到了，还不错，很喜欢,无钢圈紫透气,"85A",天猫,紫色,"85",A
10797,"2018-11-03 13:37:37",一般，穿上那个布料有点硬，,紫厚有钢圈,"70A",天猫,紫色,"70",A
10798,"2018-10-22 11:12:48",宝贝收到了，很喜欢，手感很柔软，同事看了都说买的好，也要买哈,紫厚有钢圈+紫厚有钢圈,"80B",天猫,紫色,"80",B
10799,"2018-10-13 22:31:04",客服服务态度好，她家的内衣质量也非常好。还便宜你们值得拥有,粉肤透气无钢圈+紫花透气无钢圈,"80A",天猫,紫色,"80",A
10800,"2018-10-15 19:58:12",内内收到了很好，好穿以后再来,粉肤透气无钢圈+紫花透气无钢圈,"70A",天猫,紫色,"70",A
10801,"2018-10-16 21:26:26",穿过了才来评价，特别好，还送了很多东西，而且非常漂亮，好评,粉肤厚有钢圈+粉肤厚有钢圈,"75B",天猫,肤色,"75",B
10802,"2018-10-20 13:11:30",东西收到了质量很好   第三次在这家购买了,紫厚有钢圈+粉肤厚有钢圈,"75B",天猫,紫色,"75",B
10803,"2018-10-14 20:21:10",还不错穿着挺有型的，比较适合大胸,紫中有钢圈,"85C",天猫,紫色,"85",C
10804,"2018-10-12 06:06:34",我以前买过他家的文胸穿着特别舒服，所以又来买了三件这次买了有点小了比以前胖了，幸亏商家里面又被扣要不然我还得到货，谢谢商家的细心,粉肤透气无钢圈+紫花透气无钢圈,"80B",天猫,紫色,"80",B
10805,"2018-10-13 18:38:29",质量不错。很聚拢。穿着很舒服,粉厚有钢圈,"80A",天猫,粉色,"80",A
10806,"2018-10-23 09:32:10",宝贝收到了，在客服的建议下大小合适，质量非常好。物美价廉啊，下次还来,紫花透气无钢圈+粉肤中有钢圈,"80C",天猫,紫色,"80",C
10807,"2018-09-30 19:45:04",买了2个都是粉肤色的，颜色很漂亮，之前买的是紫色和金色款，现在换了这款，很nice，生之前80B，现在胸感觉缩水了，买小了一个号，真的合适，超聚拢！,粉肤厚有钢圈+粉肤厚有钢圈,"75B",天猫,肤色,"75",B
10808,"2018-10-29 21:10:33",一次买了两件！只有一件我觉得不错！不过都还没穿！穿了再来追评！习惯好评,无钢圈紫透气,"75B",天猫,紫色,"75",B
10809,"2018-10-22 09:26:47",漂亮，性感,紫中有钢圈,"85C",天猫,紫色,"85",C
10810,"2018-10-16 17:53:22",狠物有所值。老婆穿着很舒服,粉肤透气无钢圈+紫花透气无钢圈,"80C",天猫,紫色,"80",C
10811,"2018-10-21 09:05:12",好看，穿起来很舒服,紫中有钢圈+粉肤中有钢圈,"90C",天猫,紫色,"90",C
10812,"2018-10-21 21:24:07",女朋友很喜欢，我也是老顾客了。下次还会再来,粉肤透气无钢圈+紫花透气无钢圈,"80B",天猫,紫色,"80",B
10813,"2018-10-14 18:19:09",很合适，纯棉内里。,紫花透气无钢圈+粉肤中有钢圈,"80B",天猫,紫色,"80",B
10814,"2018-10-26 21:07:25",一如既往的好,粉肤透气无钢圈+紫厚有钢圈,"80B",天猫,紫色,"80",B
10815,"2018-10-22 11:27:23",质量非常好，回购了五六次了，胸罩只穿这家的！,粉肤中有钢圈+粉肤中有钢圈,"80D",天猫,肤色,"80",D
10816,"2018-10-13 10:14:12",还不错，按照测量尺码买的，罩杯稍微小一丢丢，不过不碍事，因为我本身也刚好C和D之间，穿着感觉还行，就是侧面能在宽1CM效果就更好了，还是有点小副乳,紫中有钢圈+粉肤中有钢圈,"80C",天猫,紫色,"80",C
10817,"2018-10-25 17:29:03",换不错吧,无钢圈紫透气,"70A",天猫,紫色,"70",A
10818,"2018-10-22 20:11:35",穿着很舒服～感谢卖家，客服的细心，会继续回购的,紫中有钢圈+粉肤中有钢圈,"90B",天猫,紫色,"90",B
10819,"2018-10-29 21:23:33",挺好的，还会再买。,紫厚有钢圈,"80A",天猫,紫色,"80",A
10820,"2018-10-22 18:54:56",一次买了两个很满意，非常漂亮，好评,紫中有钢圈+粉肤透气无钢圈,"80B",天猫,紫色,"80",B
10821,"2018-10-23 09:43:03",内衣到了就过了下水，穿着很舒服，不勒。挺喜欢这款的！,粉肤厚有钢圈+粉肤中有钢圈,"70C",天猫,肤色,"70",C
10822,"2018-09-28 22:00:44",宝贝收到了刚试穿了一下效果真不懒说实话像我们生过孩子的胸好多都平胸但是有钢圈的谁然穿上对身体会影响但是不要经常穿还是可以的。我出去吃饭的时候穿礼服穿显得胸大的挺不错满意超赞会一直支持关注有需要我还会继续买的,紫中有钢圈+粉肤厚有钢圈,"75B",天猫,紫色,"75",B
10823,"2018-10-15 09:38:02",内衣质量很好，穿着聚拢效果也不错，很舒服，也不商皮肤，很好,粉肤透气无钢圈+粉肤透气无钢圈,"70B",天猫,肤色,"70",B
10824,"2018-11-01 20:01:46",质量不好，带子扣好容易掉，。没办法便宜的东西就是这样,粉肤透气无钢圈+紫花透气无钢圈,"75A",天猫,紫色,"75",A
10825,"2018-10-23 17:43:50",款式还不错，穿着也还行，就是下水时有一股比较刺鼻的气味，而且反面和正面颜色不一样，反面发蜡黄！因为下了水洗又撕了标签只能反复洗了晾干，晾干再洗再晾干，过了10来天终于气味小了很多！！！介意气味和颜色的亲们，还是考虑清楚再买,无钢圈紫透气,"75B",天猫,紫色,"75",B
10826,"2018-08-25 18:37:28",此用户没有填写评论!,紫厚有钢圈,"80A",天猫,紫色,"80",A
10827,"2018-10-21 00:23:56",胸衣很美 很喜欢,紫厚有钢圈+粉肤厚有钢圈,"70A",天猫,紫色,"70",A
10828,"2018-10-18 20:10:27",文胸还挺好的。有点聚拢效果，给孩子哺乳期间穿也很舒服,紫厚有钢圈+粉肤厚有钢圈,"75B",天猫,紫色,"75",B
10829,"2018-10-29 23:04:10",胸型不错，发货很快,紫厚有钢圈+紫厚有钢圈,"75B",天猫,紫色,"75",B
10830,"2018-10-15 13:32:52",之前买过一次，聚拢效果很好，这次过来再买两件，主要质量不错！,粉肤透气无钢圈+紫花透气无钢圈,"75A",天猫,紫色,"75",A
10831,"2018-11-02 13:14:37",宝贝收到了。明明是买的厚款。不知道为什么发的薄款。有些失望。不过宝贝质量很好！五星好评,粉中有钢圈,"80B",天猫,粉色,"80",B
10832,"2018-10-23 21:50:41",宝贝收到与描述一致，很满意，好评,粉肤透气无钢圈+紫花透气无钢圈,"75B",天猫,紫色,"75",B
10833,"2018-10-19 18:57:28",衣服挺好的，客服也蛮耐心的，值得购买！,紫厚有钢圈,"85B",天猫,紫色,"85",B
10834,"2018-10-19 20:35:01",已经是第三次在这里买无钢圈文胸了，这一款也特别聚拢，试穿以后就赶紧来评价，很舒服，快递也很快,无钢圈紫透气,"75A",天猫,紫色,"75",A
10835,"2018-10-12 21:04:54",产品设计时尚、美观、大气、用料讲究、别具匠心、价格合适、是同类产品引领者，强力推荐！,粉肤透气无钢圈+紫花透气无钢圈,"80C",天猫,紫色,"80",C
10836,"2018-10-16 19:32:18",内衣收到了，颜色很正，没有色差，想洗过之后再穿，手感也很好不错哦,紫厚有钢圈,"85B",天猫,紫色,"85",B
10837,"2018-10-28 17:17:23",宝贝真心不错，值得够买,紫中有钢圈,"85C",天猫,紫色,"85",C
10838,"2018-10-13 12:22:28",宝贝收到就迫不及待的试了一下，效果非常好，可以说物美价廉了！,紫中有钢圈,"85C",天猫,紫色,"85",C
10839,"2018-10-18 18:34:01",宝贝儿非常满意，里料柔软，形非常好看，穿着舒服,紫厚有钢圈+紫厚有钢圈,"85B",天猫,紫色,"85",B
10840,"2018-10-25 15:51:55",老婆说非常满意,粉肤透气无钢圈+紫花透气无钢圈,"80A",天猫,紫色,"80",A
10841,"2018-11-04 09:17:24",还可以就是感觉有点痒,无钢圈紫透气,"80A",天猫,紫色,"80",A
10842,"2018-10-19 08:44:48",不错，好看，柔软，质量好，还送了内裤,紫中有钢圈+粉肤中有钢圈,"80A",天猫,紫色,"80",A
10843,"2018-10-13 00:02:22",这个宝贝不错，还真是比较喜欢的东西！喜欢的朋友们可以入手了！我平时比较忙，买完东西只要满意就收了，极少不点收货，更别说是评论了！后来发现别人都在评论，原来是字数够了可以长值，所以我现在也开始写评论了，把确实不错的宝贝分享给大家做个借鉴！,粉肤厚有钢圈+粉肤厚有钢圈,"85C",天猫,肤色,"85",C
10844,"2018-10-22 14:37:53",五星好评，美美达很喜欢，上身效果也非常美，,紫中有钢圈,"90C",天猫,紫色,"90",C
10845,"2018-11-05 21:54:47",杯太厚了，超出預期，穿不了。,粉厚有钢圈,"75C",天猫,粉色,"75",C
10846,"2018-10-18 10:22:17",宝贝收到了，质量很好，穿起来也很舒服，不错的选择。刚开始买小了，给客服说了立马就答应帮我换了。,紫厚有钢圈,"75A",天猫,紫色,"75",A
10847,"2018-10-18 20:31:13",文胸挺好的，第二次购买了，这次买套装很划算，还送了礼品，谢谢老板,紫厚有钢圈+粉肤厚有钢圈,"75A",天猫,紫色,"75",A
10848,"2018-10-25 20:36:53",宝贝不错,粉肤透气无钢圈+紫花透气无钢圈,"85A",天猫,紫色,"85",A
10849,"2018-10-31 19:01:37",质量还可以，花纹也很漂亮。穿过之后再看看吧。,紫厚有钢圈,"70A",天猫,紫色,"70",A
10850,"2018-10-29 08:55:16",大胸的适合这套,紫中有钢圈,"90C",天猫,紫色,"90",C
10851,"2018-10-14 18:21:55",衣衣收到了，非常喜欢，店家还送了小裤裤呢，下次需要还会再来的，谢谢了。,粉肤透气无钢圈+紫厚有钢圈,"70A",天猫,紫色,"70",A
10852,"2018-11-04 09:59:55",码正好，很舒服,紫中有钢圈,"85B",天猫,紫色,"85",B
10853,"2018-11-10 12:06:22",不错，满意,无钢圈紫透气,"70B",天猫,紫色,"70",B
10854,"2018-11-02 21:21:38",非常适合我,无钢圈紫透气,"75A",天猫,紫色,"75",A
10855,"2018-10-31 19:54:16",质量真够差的，才穿一天就带子断了，说是七天无理由退货，但程序复杂，退不来，叫退点款自己外面去修，说给五块钱，用屁股想都不够，打发要饭的啊，只能说真差劲。差评！差评，不退也没事,紫中有钢圈+粉肤中有钢圈,"90B",天猫,紫色,"90",B
10856,"2018-11-01 09:39:33",不错，大小刚好，尺码标准,无钢圈紫透气,"75C",天猫,紫色,"75",C
10857,"2018-10-25 08:56:21",质量很好。,紫中有钢圈+粉肤中有钢圈,"80B",天猫,紫色,"80",B
10858,"2018-10-25 01:00:52",质量挺好的，款式新颖，大小合适。,无钢圈粉透气,"85B",天猫,粉色,"85",B
10859,"2018-10-19 21:08:06",内衣尺码标准，穿着舒服，已经买了好几次了送了内裤还,粉肤透气无钢圈+紫花透气无钢圈,"85B",天猫,紫色,"85",B
10860,"2018-10-29 14:44:34",挺不错的，便宜实惠，值得购买！,紫中有钢圈+粉肤中有钢圈,"90B",天猫,紫色,"90",B
10861,"2018-10-28 12:03:41",很好很满意 包装挺好 衣服上带着清晰的香味,紫厚有钢圈+粉肤厚有钢圈,"75A",天猫,紫色,"75",A
10862,"2018-10-23 18:57:55",宝贝真心不错，值得购买。虽然我只有A ，但是聚拢效果很好，完全看不出来，很丰满有型,紫中有钢圈,"80A",天猫,紫色,"80",A
10863,"2018-10-17 09:14:32",尺码比较准，还不错，绣花挺精致的 还送了一条内裤，谢谢店家,粉肤透气无钢圈+紫花透气无钢圈,"75B",天猫,紫色,"75",B
10864,"2018-10-22 05:59:03",宝贝早收到了，没舍得穿，所以没有评价，现在穿上了，质量非常好，穿着舒服码数也很正，聚拢效果不错美观大方，值得拥有，下次还会光顾的,紫花透气无钢圈+紫花透气无钢圈,"80B",天猫,紫色,"80",B
10865,"2018-10-28 17:48:36",宝贝已经收到。老婆说挺好。就给好评。,紫厚有钢圈,"85C",天猫,紫色,"85",C
10866,"2018-10-29 07:50:17",很不错！质量很好做工精细，打算双十一再买几件。,紫中有钢圈,"85D",天猫,紫色,"85",D
10867,"2018-10-21 11:42:38",宝贝收到了，很不错，刺绣很精致，还送了内裤还有排扣，下次还会光顾,紫厚有钢圈+粉肤厚有钢圈,"70A",天猫,紫色,"70",A
10868,"2018-10-29 21:14:48",老婆穿上非常好看,紫厚有钢圈,"80B",天猫,紫色,"80",B
10869,"2018-10-14 12:50:03",货收到啦，蛮合适的，码数很正，质量也不错！你值得拥有！,紫中有钢圈,"75D",天猫,紫色,"75",D
10870,"2018-11-06 14:06:17",穿着还可以不会很难受,紫厚有钢圈,"75A",天猫,紫色,"75",A
10871,"2018-10-26 22:00:23",很满意这次的购买，非常合适，价格也可以。,无钢圈粉透气,"80C",天猫,粉色,"80",C
10872,"2018-10-25 15:53:23",宝贝不错，很聚拢！下次回购！,粉肤透气无钢圈+紫花透气无钢圈,"80A",天猫,紫色,"80",A
10873,"2018-10-29 12:47:26",内衣很漂亮 质量很好 无异味 值得购买！,紫厚有钢圈,"75A",天猫,紫色,"75",A
10874,"2018-11-03 16:37:51",质量很好，穿着舒服，很棒哦！,无钢圈紫透气,"70A",天猫,紫色,"70",A
10875,"2018-10-29 14:38:13",样式和款式都很好，而且文胸塑形很好看，质量也是非常棒的，快递超乎想象的快，非常满意，店家有送小礼物，但是样式不太喜欢，可以给店家建议一下，送的礼物可以变成袜子之类的东西，,粉肤透气无钢圈+紫花透气无钢圈,"80C",天猫,紫色,"80",C
10876,"2018-11-01 12:13:26",大小正好，手感也不错,粉肤透气无钢圈+紫花透气无钢圈,"85B",天猫,紫色,"85",B
10877,"2018-10-29 21:54:23",老板家的宝贝已经收到了！质量很好，穿上很有型，我超喜欢，,紫厚有钢圈,"85C",天猫,紫色,"85",C
10878,"2018-10-31 09:05:21",质量很好穿着舒服,无钢圈紫透气,"85B",天猫,紫色,"85",B
10879,"2018-10-25 23:49:30",质量太好了  很聚拢   没有色差   还很便宜   商家态度很好   很不错物流很快    给好评,紫中有钢圈,"75B",天猫,紫色,"75",B
10880,"2018-10-31 12:55:09",不错，聚拢效果很好,紫中有钢圈,"90C",天猫,紫色,"90",C
10881,"2018-10-31 13:37:05",不错的一次网购，以后还会光顾。,无钢圈紫透气,"70B",天猫,紫色,"70",B
10882,"2018-10-26 13:32:34",买了两件，很好看，绣花很精致,粉肤透气无钢圈+紫花透气无钢圈,"85A",天猫,紫色,"85",A
10883,"2018-10-29 23:21:26",内衣收到了，挺漂亮的，刚刚试了一下挺舒服的,紫中有钢圈+粉肤中有钢圈,"90C",天猫,紫色,"90",C
10884,"2018-09-17 18:59:19",此用户没有填写评论!,粉中有钢圈,"80A",天猫,粉色,"80",A
10885,"2018-10-31 20:52:01",东西收到了，她很满意，她满意就开心了！,紫中有钢圈,"80B",天猫,紫色,"80",B
10886,"2018-11-05 16:19:30",试了一下聚拢效果很好，就是薄了一点也勒紧得很！,粉中有钢圈,"70A",天猫,粉色,"70",A
